Effective Date,Local Code,Name (English),Section/Products,33 Sector(Code),33 Sector(name),17 Sector(Code),17 Sector(name),Size Code (New Index Series),Size (New Index Series),Ticker
20260228,2464,"Aoba-BBT,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2464.T
20260228,2469,Hibino Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2469.T
20260228,246A,ASUA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,246A.T
20260228,2477,"Temairazu,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,2477.T
20260228,2479,JTEC CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2479.T
20260228,247A,Ai ROBOTICS INC.,Growth Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,247A.T
20260228,2480,"System Location Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,2480.T
20260228,2481,"TOWNNEWS-SHA CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2481.T
20260228,2483,HONYAKU Center Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2483.T
20260228,2484,"DEMAE-CAN CO.,LTD",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,2484.T
20260228,2485,TEAR Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2485.T
20260228,2488,"JTP CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2488.T
20260228,2489,Adways Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,2489.T
20260228,248A,KIDS STAR Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,248A.T
20260228,2493,"E-SUPPORTLINK,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2493.T
20260228,2497,"UNITED,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2497.T
20260228,2498,Oriental Consultants Holdings Company Limited,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2498.T
20260228,2499,"NIHONWASOU HOLDINGS,INC.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2499.T
20260228,250A,Shimadaya Corporation,Standard Market(Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,250A.T
20260228,253A,"ETS Group Co.,Ltd.",Standard Market(Domestic),2050,Construction,3,CONSTRUCTION & MATERIALS,-,-,253A.T
20260228,254A,AI FUSION CAPITAL GROUP CORP.,Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,254A.T
20260228,255A,"GLTECHNO HOLDINGS,INC.",Standard Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,255A.T
20260228,2573,"HOKKAIDO COCA-COLA BOTTLING CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2573.T
20260228,2586,FRUTA FRUTA INC.,Growth Market(Domestic),3050,Foods,1,FOODS,-,-,2586.T
20260228,2588,"Premium Water Holdings,Inc.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2588.T
20260228,2597,UNICAFE INC.,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2597.T
20260228,2612,KADOYA SESAME MILLS INCORPORATED,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2612.T
20260228,261A,"Nihon Suido Consultants Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,261A.T
20260228,264A,"Schoo,inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,264A.T
20260228,2652,MANDARAKE INC.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2652.T
20260228,2653,"AEON KYUSHU CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2653.T
20260228,2654,ASMO CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2654.T
20260228,2656,Vector HOLDINGS Inc.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2656.T
20260228,265A,Hmcomm Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,265A.T
20260228,2666,"AUTOWAVE Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2666.T
20260228,2667,"ImageONE Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2667.T
20260228,2668,Tabio Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2668.T
20260228,2669,"Kanemi Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2669.T
20260228,2673,"YUMEMITSUKETAI Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2673.T
20260228,2683,"UOKI CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2683.T
20260228,2686,"GFOOT CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2686.T
20260228,2687,CVS Bay Area Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,2687.T
20260228,2689,"OLBA HEALTHCARE HOLDINGS,Inc.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2689.T
20260228,2693,YKT CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2693.T
20260228,2694,Yakiniku Sakai Holdings Inc.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2694.T
20260228,2698,"CAN DO CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,2698.T
20260228,269A,Sapeet Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,269A.T
20260228,2700,"KITOKU SHINRYO CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2700.T
20260228,2702,"McDonald's Holdings Company(Japan),Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2702.T
20260228,2705,"OOTOYA Holdings Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2705.T
20260228,2708,"KUZE CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2708.T
20260228,2721,J-Holdings Corp.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2721.T
20260228,2722,"IK HOLDINGS Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2722.T
20260228,2735,"WATTS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2735.T
20260228,2736,"Festaria Holdings Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2736.T
20260228,2747,"Hokuyu Lucky Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2747.T
20260228,274A,"Garden Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,274A.T
20260228,2750,"S.ISHIMITSU&CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2750.T
20260228,2751,"TENPOS HOLDINGS Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2751.T
20260228,2762,"SANKO MARKETING FOODS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2762.T
20260228,2763,"FTGroup CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2763.T
20260228,2764,Hiramatsu Inc.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2764.T
20260228,2769,"Village Vanguard CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2769.T
20260228,276A,CCReB Advisors Inc.,Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,276A.T
20260228,2776,"SHINTO Holdings,Inc.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2776.T
20260228,2778,"PALEMO HOLDINGS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2778.T
20260228,277A,Globe-ing Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,277A.T
20260228,2780,"Komehyo Holdings Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2780.T
20260228,2782,"Seria Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2782.T
20260228,2788,"APPLE INTERNATIONAL CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2788.T
20260228,2789,"Karula Co.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2789.T
20260228,278A,Terra Drone Corporation,Growth Market(Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,-,278A.T
20260228,2790,"NAFCO Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2790.T
20260228,2795,NIPPON PRIMEX INC.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,2795.T
20260228,2796,Pharmarise Holdings Corporation,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2796.T
20260228,2798,Y's table corporation,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,2798.T
20260228,2805,S&B FOODS INC.,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2805.T
20260228,2806,YUTAKA FOODS CORPORATION,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2806.T
20260228,280A,TMH Inc.,Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,280A.T
20260228,2813,"Wakou Shokuhin Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2813.T
20260228,2814,"SATO FOODS INDUSTRIES CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2814.T
20260228,2816,"DAISHO CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2816.T
20260228,2818,"PIETRO Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2818.T
20260228,2819,"EBARA Foods Industry,Inc.",Standard Market(Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,2819.T
20260228,281A,"Informetis Co.,Ltd.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,281A.T
20260228,2820,Yamami Company,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2820.T
20260228,2831,HAGOROMO FOODS CORPORATION,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2831.T
20260228,286A,EUCALIA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,286A.T
20260228,2872,"SEIHYO CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2872.T
20260228,2876,Delsole Corporation,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2876.T
20260228,2877,NittoBest Corporation,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2877.T
20260228,287A,"Kuroda Group Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,287A.T
20260228,2883,"DAIREI CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2883.T
20260228,288A,Laxus Technologies Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,288A.T
20260228,2892,"NIHON SHOKUHIN KAKO CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2892.T
20260228,2894,"Ishii Food Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2894.T
20260228,2901,Wel-Dish.Incorporated,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2901.T
20260228,2903,"SHINOBU FOODS PRODUCTS CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2903.T
20260228,2904,"ICHIMASA KAMABOKO CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2904.T
20260228,2907,"AHJIKAN CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2907.T
20260228,290A,Synspective Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,290A.T
20260228,2911,"ASAHIMATSU FOODS CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2911.T
20260228,2916,"Semba Tohka Industries Co.,Ltd",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2916.T
20260228,2917,"OHMORIYA Co.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2917.T
20260228,291A,Reskill Corp.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,291A.T
20260228,2923,"SATO FOODS CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2923.T
20260228,2924,"Ifuji Sangyo Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2924.T
20260228,2926,"SHINOZAKIYA,INC.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2926.T
20260228,2927,"AFC-HD AMS Life Science Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2927.T
20260228,2932,"STI Foods Holdings,Inc.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2932.T
20260228,2934,"J Frontier Co.,Ltd.",Growth Market(Domestic),3050,Foods,1,FOODS,-,-,2934.T
20260228,2936,"BASE FOOD,Inc.",Growth Market(Domestic),3050,Foods,1,FOODS,-,-,2936.T
20260228,2937,"St.Cousair CO.,LTD.",Growth Market(Domestic),3050,Foods,1,FOODS,-,-,2937.T
20260228,2938,"Okamura Foods Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,-,2938.T
20260228,2961,NITCHO CORPORATION,Standard Market(Domestic),3550,Metal Products,3,CONSTRUCTION & MATERIALS,-,-,2961.T
20260228,2962,"TECNISCO,LTD.",Standard Market(Domestic),3550,Metal Products,3,CONSTRUCTION & MATERIALS,-,-,2962.T
20260228,296A,"Reiwa Accounting Holdings Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,296A.T
20260228,2970,"GLC GROUP,INC.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2970.T
20260228,2978,TSUKURUBA Inc.,Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2978.T
20260228,297A,"ALPICO HOLDINGS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,297A.T
20260228,2981,Landix Inc.,Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2981.T
20260228,2983,"Arr Planner Co.,Ltd.",Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2983.T
20260228,2984,"Yamaichi Real Estate Co.,Ltd",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2984.T
20260228,2986,"LA Holdings Co.,Ltd.",Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2986.T
20260228,298A,"GVA TECH,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,298A.T
20260228,2991,LANDNET Inc.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2991.T
20260228,2993,Choei Inc.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2993.T
20260228,2997,"STORAGE-OH Co.,Ltd.",Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2997.T
20260228,2998,CREAL Inc.,Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2998.T
20260228,2999,"Home Position Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,2999.T
20260228,299A,"Kurashiru,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,299A.T
20260228,3001,"Katakura Industries Co.,Ltd.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,7,TOPIX Small 2,3001.T
20260228,3004,SHINYEI KAISHA,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3004.T
20260228,300A,"MIC Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,300A.T
20260228,3010,"Polaris Holdings Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,3010.T
20260228,3011,"BANNERS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3011.T
20260228,3020,"Applied Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3020.T
20260228,3021,"Pacific Net Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,3021.T
20260228,3023,Rasa Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,3023.T
20260228,3024,CREATE CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3024.T
20260228,302A,"b-style holdings,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,302A.T
20260228,3030,"HUB CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3030.T
20260228,3035,ktk INC.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3035.T
20260228,303A,visumo Inc.,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,303A.T
20260228,3041,"Beauty Kadan Holdings Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3041.T
20260228,3042,SecuAvail Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,3042.T
20260228,3045,"Kawasaki & Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3045.T
20260228,304A,"FORCIA,Inc.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,304A.T
20260228,3053,"PEPPER FOOD SERVICE CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,3053.T
20260228,3054,HYPER Inc.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3054.T
20260228,3058,Sanyodo Holdings Inc.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3058.T
20260228,3059,"HIRAKI CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3059.T
20260228,3063,j-Group Holdings Corp.,Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3063.T
20260228,3065,"Life Foods Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3065.T
20260228,3067,"TOKYO ICHIBAN FOODS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3067.T
20260228,3068,WDI Corporation,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3068.T
20260228,3069,JFLA Holdings Inc.,Standard Market(Domestic),3050,Foods,1,FOODS,-,-,3069.T
20260228,3070,"JELLY BEANS GROUP Co.,Ltd.",Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3070.T
20260228,3071,"Stream Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3071.T
20260228,3075,"Choushimaru Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3075.T
20260228,3077,"Horiifoodservice Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3077.T
20260228,3079,DVx Inc.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3079.T
20260228,3080,"JASON CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3080.T
20260228,3082,"KICHIRI HOLDINGS & Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3082.T
20260228,3083,"Star seeds Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3083.T
20260228,3089,"Techno Alpha Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3089.T
20260228,3096,OCEAN SYSTEM CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3096.T
20260228,3111,"OMIKENSHI CO.,LTD.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,3111.T
20260228,3113,UNIVA Oak Holdings Limited,Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,3113.T
20260228,3121,"MBK Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,3121.T
20260228,3123,"SAIBO Co.,Ltd.",Standard Market(Domestic),3100,Textiles and Apparels,4,RAW MATERIALS & CHEMICALS,-,-,3123.T
20260228,3131,SHINDEN HIGHTEX CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3131.T
20260228,3133,"kaihan co.,Ltd.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3133.T
20260228,3134,Hamee Corp.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,3134.T
20260228,3135,"MarketEnterprise Co.,Ltd",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3135.T
20260228,3137,"Fundely Co.,Ltd.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3137.T
20260228,3138,"Fujisan Magazine Service Co.,Ltd.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3138.T
20260228,3140,"BRUNO,Inc.",Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3140.T
20260228,3143,O'will Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3143.T
20260228,3157,GEOLIVE Group Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3157.T
20260228,3159,"Maruzen CHI Holdings Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3159.T
20260228,3160,"OOMITSU CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3160.T
20260228,3161,AZEARTH Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3161.T
20260228,3166,"OCHI HOLDINGS CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3166.T
20260228,3168,MERF Inc.,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3168.T
20260228,3169,"Misawa & Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3169.T
20260228,3172,"Tea Life Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3172.T
20260228,3173,"Cominix Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,3173.T
20260228,3174,"Happiness and D Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3174.T
20260228,3175,"AP HOLDINGS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,3175.T
